,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_learning_rate,param_loss,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
63,1.2586676120758056,0.12629062857171908,0.0020933151245117188,0.00017313733305621847,0.0001,optimal,squared_error,l2,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'penalty': 'l2'}",0.08,0.09,0.13,0.03,0.1,0.086,0.032619012860600184,25
64,2.2909168720245363,0.714859923809587,0.001604318618774414,0.00035836319032834114,0.0001,optimal,squared_error,l1,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'penalty': 'l1'}",0.05,0.15,0.13,0.08,0.11,0.10400000000000001,0.035552777669262355,18
65,2.257254791259766,0.4896162964410475,0.0014441490173339843,0.0003689740356628814,0.0001,optimal,squared_error,elasticnet,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'penalty': 'elasticnet'}",0.04,0.07,0.21,0.04,0.08,0.088,0.0630555310817378,24
66,0.9035553455352783,0.27079297470432706,0.00164031982421875,0.00038199513730136076,0.0001,optimal,huber,l2,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'huber', 'penalty': 'l2'}",0.14,0.09,0.09,0.25,0.13,0.14,0.05865151319446072,11
67,1.0192245483398437,0.17635261878064232,0.001443624496459961,0.00012246372114192713,0.0001,optimal,huber,l1,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'huber', 'penalty': 'l1'}",0.36,0.24,0.29,0.37,0.36,0.32399999999999995,0.050833060108555345,7
68,2.2060731410980225,0.5606754928208059,0.0018434524536132812,0.0005655250098883161,0.0001,optimal,huber,elasticnet,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'huber', 'penalty': 'elasticnet'}",0.05,0.12,0.07,0.08,0.23,0.11000000000000001,0.06418722614352486,16
69,1.050356101989746,0.27797243770669805,0.001346254348754883,6.729583065139401e-05,0.0001,optimal,epsilon_insensitive,l2,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'penalty': 'l2'}",0.07,0.07,0.1,0.14,0.09,0.094,0.025768197453450253,21
70,2.291740369796753,0.8906167292301993,0.0014542102813720702,0.00037947348771052227,0.0001,optimal,epsilon_insensitive,l1,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'penalty': 'l1'}",0.08,0.07,0.12,0.05,0.05,0.074,0.02576819745345025,27
71,1.22698917388916,0.35315125718519635,0.0014064788818359375,0.0002672567586694712,0.0001,optimal,epsilon_insensitive,elasticnet,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'penalty': 'elasticnet'}",0.12,0.11,0.14,0.17,0.1,0.128,0.02481934729198172,13
72,0.0018664836883544923,0.00018205169353855959,0.0,0.0,0.0001,invscaling,squared_error,l2,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'penalty': 'l2'}",,,,,,,,28
73,0.0018259525299072266,0.0001686740661456852,0.0,0.0,0.0001,invscaling,squared_error,l1,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'penalty': 'l1'}",,,,,,,,28
74,0.001741313934326172,7.56720588915454e-05,0.0,0.0,0.0001,invscaling,squared_error,elasticnet,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'penalty': 'elasticnet'}",,,,,,,,28
75,0.0018026351928710938,0.00016321756317824,0.0,0.0,0.0001,invscaling,huber,l2,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'huber', 'penalty': 'l2'}",,,,,,,,28
76,0.0017924785614013671,0.00011984696542744069,0.0,0.0,0.0001,invscaling,huber,l1,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'huber', 'penalty': 'l1'}",,,,,,,,28
77,0.0017999649047851563,0.00012328178172304119,0.0,0.0,0.0001,invscaling,huber,elasticnet,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'huber', 'penalty': 'elasticnet'}",,,,,,,,28
78,0.0017420291900634766,9.867126228388111e-05,0.0,0.0,0.0001,invscaling,epsilon_insensitive,l2,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'penalty': 'l2'}",,,,,,,,28
79,0.0018191337585449219,0.00019316513783124362,0.0,0.0,0.0001,invscaling,epsilon_insensitive,l1,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'penalty': 'l1'}",,,,,,,,28
80,0.0017959117889404298,5.1052672277352445e-05,0.0,0.0,0.0001,invscaling,epsilon_insensitive,elasticnet,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'penalty': 'elasticnet'}",,,,,,,,28
